X	y	y_2std
-7.999999999999971578e+00	-8.544607348213803021e-27	4.755159684443365009e+00
-7.949999999999970868e+00	-2.044780914656780104e-26	4.755159684443365009e+00
-7.899999999999970157e+00	-4.862783501698407349e-26	4.755159684443365009e+00
-7.849999999999969447e+00	-1.149228969934965333e-25	4.755159684443365009e+00
-7.799999999999968736e+00	-2.699054629555337145e-25	4.755159684443365009e+00
-7.749999999999968026e+00	-6.299415628093877008e-25	4.755159684443365009e+00
-7.699999999999967315e+00	-1.461074399336687785e-24	4.755159684443365009e+00
-7.649999999999966604e+00	-3.367657203097436439e-24	4.755159684443365009e+00
-7.599999999999965894e+00	-7.713773872537498585e-24	4.755159684443365009e+00
-7.549999999999965183e+00	-1.755858070413771798e-23	4.755159684443365009e+00
-7.499999999999964473e+00	-3.971873348444933704e-23	4.755159684443365009e+00
-7.449999999999963762e+00	-8.928630573133554265e-23	4.755159684443365009e+00
-7.399999999999963052e+00	-1.994609097893104464e-22	4.755159684443365009e+00
-7.349999999999962341e+00	-4.428067331950263668e-22	4.755159684443365009e+00
-7.299999999999961631e+00	-9.769090104659895922e-22	4.755159684443365009e+00
-7.249999999999960920e+00	-2.141792993422432909e-21	4.755159684443365009e+00
-7.199999999999960210e+00	-4.666425649305027192e-21	4.755159684443365009e+00
-7.149999999999959499e+00	-1.010356608577395528e-20	4.755159684443365009e+00
-7.099999999999958789e+00	-2.173944743610589893e-20	4.755159684443365009e+00
-7.049999999999958078e+00	-4.648424641048479358e-20	4.755159684443365009e+00
-6.999999999999957367e+00	-9.877489278691162294e-20	4.755159684443365009e+00
-6.949999999999956657e+00	-2.085791138102792296e-19	4.755159684443365009e+00
-6.899999999999955946e+00	-4.377020166745771161e-19	4.755159684443365009e+00
-6.849999999999955236e+00	-9.127876508673620497e-19	4.755159684443365009e+00
-6.799999999999954525e+00	-1.891665932984396555e-18	4.755159684443365009e+00
-6.749999999999953815e+00	-3.895853417245837672e-18	4.755159684443365009e+00
-6.699999999999953104e+00	-7.973412851636278789e-18	4.755159684443365009e+00
-6.649999999999952394e+00	-1.621695732701099487e-17	4.755159684443365009e+00
-6.599999999999951683e+00	-3.277766213257568423e-17	4.755159684443365009e+00
-6.549999999999950973e+00	-6.583700297996172079e-17	4.755159684443365009e+00
-6.499999999999950262e+00	-1.314152027133547777e-16	4.755159684443365009e+00
-6.449999999999949551e+00	-2.606781581158100308e-16	4.755159684443365009e+00
-6.399999999999948841e+00	-5.138627726302605836e-16	4.755159684443365009e+00
-6.349999999999948130e+00	-1.006637594001536547e-15	4.755159684443365009e+00
-6.299999999999947420e+00	-1.959668503937431206e-15	4.755159684443365009e+00
-6.249999999999946709e+00	-3.791190058310451604e-15	4.755159684443365009e+00
-6.199999999999945999e+00	-7.288731932887858116e-15	4.755159684443365009e+00
-6.149999999999945288e+00	-1.392553456434452804e-14	4.755159684443365009e+00
-6.099999999999944578e+00	-2.643962246502697257e-14	4.755159684443365009e+00
-6.049999999999943867e+00	-4.988639249517335652e-14	4.755159684443365009e+00
-5.999999999999943157e+00	-9.353893580428352155e-14	4.755159684443365009e+00
-5.949999999999942446e+00	-1.742955202100278150e-13	4.755159684443365009e+00
-5.899999999999941735e+00	-3.227479553516566563e-13	4.755159684443365009e+00
-5.849999999999941025e+00	-5.939149373644926933e-13	4.755159684443365009e+00
-5.799999999999940314e+00	-1.086096639494132997e-12	4.755159684443365009e+00
-5.749999999999939604e+00	-1.973768274485727711e-12	4.755159684443365009e+00
-5.699999999999938893e+00	-3.564571492998832642e-12	4.755159684443365009e+00
-5.649999999999938183e+00	-6.397377309059131017e-12	4.755159684443365009e+00
-5.599999999999937472e+00	-1.140985357158657573e-11	4.755159684443365009e+00
-5.549999999999936762e+00	-2.022281664701504256e-11	4.755159684443365009e+00
-5.499999999999936051e+00	-3.561940693695918487e-11	4.755159684443365009e+00
-5.449999999999935341e+00	-6.234694658789704050e-11	4.755159684443365009e+00
-5.399999999999934630e+00	-1.084494007844871848e-10	4.755159684443365009e+00
-5.349999999999933920e+00	-1.874660313079162410e-10	4.755159684443365009e+00
-5.299999999999933209e+00	-3.220338116561774429e-10	4.755159684443365009e+00
-5.249999999999932498e+00	-5.497481989298755461e-10	4.755159684443365009e+00
-5.199999999999931788e+00	-9.326304922041309222e-10	4.755159684443365009e+00
-5.149999999999931077e+00	-1.572312455836708284e-09	4.755159684443365009e+00
-5.099999999999930367e+00	-2.634216976766055315e-09	4.755159684443365009e+00
-5.049999999999929656e+00	-4.385788397033817091e-09	4.755159684443365009e+00
-4.999999999999928946e+00	-7.256500667895273881e-09	4.755159684443365009e+00
-4.949999999999928235e+00	-1.193136782293625846e-08	4.755159684443365009e+00
-4.899999999999927525e+00	-1.949560209300536593e-08	4.755159684443365009e+00
-4.849999999999926814e+00	-3.165676159577983068e-08	4.755159684443365009e+00
-4.799999999999926104e+00	-5.108339184909494685e-08	4.755159684443365009e+00
-4.749999999999925393e+00	-8.191743849235864520e-08	4.755159684443364121e+00
-4.699999999999924682e+00	-1.305438413658400810e-07	4.755159684443362345e+00
-4.649999999999923972e+00	-2.067377505666356349e-07	4.755159684443357015e+00
-4.599999999999923261e+00	-3.253617874899463762e-07	4.755159684443343693e+00
-4.549999999999922551e+00	-5.088580490815372794e-07	4.755159684443313495e+00
-4.499999999999921840e+00	-7.908790623290268620e-07	4.755159684443238888e+00
-4.449999999999921130e+00	-1.221537528388211132e-06	4.755159684443063917e+00
