X	y	y_2std
-1.000000000000000000e+01	0.000000000000000000e+00	4.690415759866069401e+00
-9.949999999999999289e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.899999999999998579e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.849999999999997868e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.799999999999997158e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.749999999999996447e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.699999999999995737e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.649999999999995026e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.599999999999994316e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.549999999999993605e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.499999999999992895e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.449999999999992184e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.399999999999991473e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.349999999999990763e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.299999999999990052e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.249999999999989342e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.199999999999988631e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.149999999999987921e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.099999999999987210e+00	0.000000000000000000e+00	4.690415759866069401e+00
-9.049999999999986500e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.999999999999985789e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.949999999999985079e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.899999999999984368e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.849999999999983658e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.799999999999982947e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.749999999999982236e+00	0.000000000000000000e+00	4.690415759866069401e+00
-8.699999999999981526e+00	-4.150151425066470971e-322	4.690415759866069401e+00
-8.649999999999980815e+00	-5.985990670570458055e-318	4.690415759866069401e+00
-8.599999999999980105e+00	-8.250986172393962123e-314	4.690415759866069401e+00
-8.549999999999979394e+00	-1.068394724224986550e-309	4.690415759866069401e+00
-8.499999999999978684e+00	-1.299613473591863185e-305	4.690415759866069401e+00
-8.449999999999977973e+00	-1.485091698640595211e-301	4.690415759866069401e+00
-8.399999999999977263e+00	-1.594222486806604857e-297	4.690415759866069401e+00
-8.349999999999976552e+00	-1.607685836443435751e-293	4.690415759866069401e+00
-8.299999999999975842e+00	-1.523035532664251931e-289	4.690415759866069401e+00
-8.249999999999975131e+00	-1.355424964868646942e-285	4.690415759866069401e+00
-8.199999999999974420e+00	-1.133176397298660584e-281	4.690415759866069401e+00
-8.149999999999973710e+00	-8.899716136125277778e-278	4.690415759866069401e+00
-8.099999999999972999e+00	-6.566158835801757164e-274	4.690415759866069401e+00
-8.049999999999972289e+00	-4.550961992142781971e-270	4.690415759866069401e+00
-7.999999999999971578e+00	-2.963136291926392877e-266	4.690415759866069401e+00
-7.949999999999970868e+00	-1.812410801386914666e-262	4.690415759866069401e+00
-7.899999999999970157e+00	-1.041401624361183549e-258	4.690415759866069401e+00
-7.849999999999969447e+00	-5.621296001388530356e-255	4.690415759866069401e+00
-7.799999999999968736e+00	-2.850435730740181062e-251	4.690415759866069401e+00
-7.749999999999968026e+00	-1.357821393274325703e-247	4.690415759866069401e+00
-7.699999999999967315e+00	-6.076180064209053059e-244	4.690415759866069401e+00
-7.649999999999966604e+00	-2.554319499916482173e-240	4.690415759866069401e+00
-7.599999999999965894e+00	-1.008733391129430227e-236	4.690415759866069401e+00
-7.549999999999965183e+00	-3.742261832518549993e-233	4.690415759866069401e+00
-7.499999999999964473e+00	-1.304213040406093314e-229	4.690415759866069401e+00
-7.449999999999963762e+00	-4.269917668713105102e-226	4.690415759866069401e+00
-7.399999999999963052e+00	-1.313248940069397420e-222	4.690415759866069401e+00
-7.349999999999962341e+00	-3.794296031765612877e-219	4.690415759866069401e+00
-7.299999999999961631e+00	-1.029845223793426775e-215	4.690415759866069401e+00
-7.249999999999960920e+00	-2.625846299271266502e-212	4.690415759866069401e+00
-7.199999999999960210e+00	-6.289603076488227084e-209	4.690415759866069401e+00
-7.149999999999959499e+00	-1.415251979813814685e-205	4.690415759866069401e+00
-7.099999999999958789e+00	-2.991581908445685518e-202	4.690415759866069401e+00
-7.049999999999958078e+00	-5.940522157915257471e-199	4.690415759866069401e+00
-6.999999999999957367e+00	-1.108166295115728601e-195	4.690415759866069401e+00
-6.949999999999956657e+00	-1.941967013578159216e-192	4.690415759866069401e+00
-6.899999999999955946e+00	-3.196946402315870515e-189	4.690415759866069401e+00
-6.849999999999955236e+00	-4.944079627747227694e-186	4.690415759866069401e+00
-6.799999999999954525e+00	-7.182773192360284037e-183	4.690415759866069401e+00
-6.749999999999953815e+00	-9.802919681584304086e-180	4.690415759866069401e+00
-6.699999999999953104e+00	-1.256826503755849533e-176	4.690415759866069401e+00
-6.649999999999952394e+00	-1.513741827518974033e-173	4.690415759866069401e+00
-6.599999999999951683e+00	-1.712714156210673823e-170	4.690415759866069401e+00
-6.549999999999950973e+00	-1.820432406893943495e-167	4.690415759866069401e+00
-6.499999999999950262e+00	-1.817694209645860473e-164	4.690415759866069401e+00
-6.449999999999949551e+00	-1.704997255592158555e-161	4.690415759866069401e+00
-6.399999999999948841e+00	-1.502391575551224023e-158	4.690415759866069401e+00
-6.349999999999948130e+00	-1.243652908774396447e-155	4.690415759866069401e+00
-6.299999999999947420e+00	-9.671010061943218043e-153	4.690415759866069401e+00
-6.249999999999946709e+00	-7.064819576615991578e-150	4.690415759866069401e+00
-6.199999999999945999e+00	-4.848271255259797181e-147	4.690415759866069401e+00
-6.149999999999945288e+00	-3.125570792821884306e-144	4.690415759866069401e+00
-6.099999999999944578e+00	-1.892903022206623418e-141	4.690415759866069401e+00
-6.049999999999943867e+00	-1.076921343179842405e-138	4.690415759866069401e+00
-5.999999999999943157e+00	-5.755674146147231982e-136	4.690415759866069401e+00
-5.949999999999942446e+00	-2.889781510252943484e-133	4.690415759866069401e+00
-5.899999999999941735e+00	-1.362982915694368982e-130	4.690415759866069401e+00
-5.849999999999941025e+00	-6.039102645645601174e-128	4.690415759866069401e+00
-5.799999999999940314e+00	-2.513685878123954246e-125	4.690415759866069401e+00
-5.749999999999939604e+00	-9.828928914500045100e-123	4.690415759866069401e+00
-5.699999999999938893e+00	-3.610422091471828834e-120	4.690415759866069401e+00
-5.649999999999938183e+00	-1.245851721127339009e-117	4.690415759866069401e+00
-5.599999999999937472e+00	-4.038604547960544163e-115	4.690415759866069401e+00
-5.549999999999936762e+00	-1.229852132161752314e-112	4.690415759866069401e+00
-5.499999999999936051e+00	-3.518285363938884817e-110	4.690415759866069401e+00
-5.449999999999935341e+00	-9.455093324301069993e-108	4.690415759866069401e+00
-5.399999999999934630e+00	-2.387026128454767973e-105	4.690415759866069401e+00
-5.349999999999933920e+00	-5.661155976296230879e-103	4.690415759866069401e+00
-5.299999999999933209e+00	-1.261274639754127086e-100	4.690415759866069401e+00
-5.249999999999932498e+00	-2.639798642545250685e-98	4.690415759866069401e+00
-5.199999999999931788e+00	-5.190253067042175832e-96	4.690415759866069401e+00
-5.149999999999931077e+00	-9.586561466282469856e-94	4.690415759866069401e+00
-5.099999999999930367e+00	-1.663388840412296737e-91	4.690415759866069401e+00
-5.049999999999929656e+00	-2.711323265419942046e-89	4.690415759866069401e+00
-4.999999999999928946e+00	-4.151694729975720240e-87	4.690415759866069401e+00
-4.949999999999928235e+00	-5.972086916443261962e-85	4.690415759866069401e+00
-4.899999999999927525e+00	-8.070183718010504367e-83	4.690415759866069401e+00
-4.849999999999926814e+00	-1.024465454336378514e-80	4.690415759866069401e+00
-4.799999999999926104e+00	-1.221709103137210243e-78	4.690415759866069401e+00
-4.749999999999925393e+00	-1.368657861635867680e-76	4.690415759866069401e+00
-4.699999999999924682e+00	-1.440384959186000587e-74	4.690415759866069401e+00
-4.649999999999923972e+00	-1.424029066487704861e-72	4.690415759866069401e+00
-4.599999999999923261e+00	-1.322561039944490815e-70	4.690415759866069401e+00
-4.549999999999922551e+00	-1.153902704105670013e-68	4.690415759866069401e+00
-4.499999999999921840e+00	-9.457563196601711830e-67	4.690415759866069401e+00
-4.449999999999921130e+00	-7.281920072690384539e-65	4.690415759866069401e+00
-4.399999999999920419e+00	-5.267070826841605650e-63	4.690415759866069401e+00
-4.349999999999919709e+00	-3.578895387080547816e-61	4.690415759866069401e+00
-4.299999999999918998e+00	-2.284469921778279620e-59	4.690415759866069401e+00
-4.249999999999918288e+00	-1.369867239582050383e-57	4.690415759866069401e+00
-4.199999999999917577e+00	-7.716637689646941703e-56	4.690415759866069401e+00
-4.149999999999916866e+00	-4.083516689018511139e-54	4.690415759866069401e+00
-4.099999999999916156e+00	-2.030005220569401671e-52	4.690415759866069401e+00
-4.049999999999915445e+00	-9.480179699828310928e-51	4.690415759866069401e+00
-3.999999999999914735e+00	-4.159035039790990725e-49	4.690415759866069401e+00
-3.949999999999914024e+00	-1.714056699395298868e-47	4.690415759866069401e+00
-3.899999999999913314e+00	-6.636122332249038220e-46	4.690415759866069401e+00
-3.849999999999912603e+00	-2.413571548515984254e-44	4.690415759866069401e+00
-3.799999999999911893e+00	-8.246365252521052088e-43	4.690415759866069401e+00
-3.749999999999911182e+00	-2.646802590341848259e-41	4.690415759866069401e+00
-3.699999999999910472e+00	-7.980629147002316652e-40	4.690415759866069401e+00
-3.649999999999909761e+00	-2.260524944958082577e-38	4.690415759866069401e+00
-3.599999999999909051e+00	-6.015033806930590691e-37	4.690415759866069401e+00
-3.549999999999908340e+00	-1.503569253426721401e-35	4.690415759866069401e+00
-3.499999999999907629e+00	-3.530737211289598955e-34	4.690415759866069401e+00
-3.449999999999906919e+00	-7.788681560519355438e-33	4.690415759866069401e+00
-3.399999999999906208e+00	-1.614057850082621363e-31	4.690415759866069401e+00
-3.349999999999905498e+00	-3.142178404858990381e-30	4.690415759866069401e+00
-3.299999999999904787e+00	-5.746443983785827337e-29	4.690415759866069401e+00
-3.249999999999904077e+00	-9.872431077579341239e-28	4.690415759866069401e+00
-3.199999999999903366e+00	-1.593329651268266538e-26	4.690415759866069401e+00
-3.149999999999902656e+00	-2.415704236517833791e-25	4.690415759866069401e+00
-3.099999999999901945e+00	-3.440634014435261090e-24	4.690415759866069401e+00
-3.049999999999901235e+00	-4.603517420528288381e-23	4.690415759866069401e+00
-2.999999999999900524e+00	-5.786256721156946070e-22	4.690415759866069401e+00
-2.949999999999899813e+00	-6.832225633642265903e-21	4.690415759866069401e+00
-2.899999999999899103e+00	-7.578500743138149204e-20	4.690415759866069401e+00
-2.849999999999898392e+00	-7.896979115927066932e-19	4.690415759866069401e+00
-2.799999999999897682e+00	-7.730280916092322584e-18	4.690415759866069401e+00
-2.749999999999896971e+00	-7.108634059557491446e-17	4.690415759866069401e+00
-2.699999999999896261e+00	-6.140922756681596352e-16	4.690415759866069401e+00
-2.649999999999895550e+00	-4.983537219668883747e-15	4.690415759866069401e+00
-2.599999999999894840e+00	-3.799254377315420548e-14	4.690415759866069401e+00
-2.549999999999894129e+00	-2.720919128151851445e-13	4.690415759866069401e+00
-2.499999999999893419e+00	-1.830583273932883224e-12	4.690415759866069401e+00
-2.449999999999892708e+00	-1.156964253636595418e-11	4.690415759866069401e+00
-2.399999999999891998e+00	-6.869213057491210921e-11	4.690415759866069401e+00
-2.349999999999891287e+00	-3.831339415921854438e-10	4.690415759866069401e+00
-2.299999999999890576e+00	-2.007478317458442219e-09	4.690415759866069401e+00
-2.249999999999889866e+00	-9.881154587474208052e-09	4.690415759866069401e+00
-2.199999999999889155e+00	-4.568999590787312941e-08	4.690415759866069401e+00
-2.149999999999888445e+00	-1.984682953103940180e-07	4.690415759866059631e+00
-2.099999999999887734e+00	-8.098745555747053875e-07	4.690415759865898870e+00
-2.049999999999887024e+00	-3.104566484222054627e-06	4.690415759863557632e+00
-1.999999999999886313e+00	-1.117997338383639782e-05	4.690415759833499898e+00
-1.949999999999885603e+00	-3.782136244462818656e-05	4.690415759493324899e+00
-1.899999999999884892e+00	-1.201960412695778692e-04	4.690415756101476319e+00
-1.849999999999884182e+00	-3.588390958457132133e-04	4.690415726312613387e+00
-1.799999999999883471e+00	-1.006389132028622738e-03	4.690415495947684477e+00
-1.749999999999882760e+00	-2.651482209692796257e-03	4.690413927909063752e+00
-1.699999999999882050e+00	-6.562481494622721470e-03	4.690404537757650871e+00
-1.649999999999881339e+00	-1.525822661927411089e-02	4.690355093401366027e+00
-1.599999999999880629e+00	-3.332703095341327248e-02	4.690126329291677720e+00
-1.549999999999879918e+00	-6.838262747223990135e-02	4.689197090911554788e+00
-1.499999999999879208e+00	-1.318109643673015252e-01	4.685886256566655028e+00
-1.449999999999878497e+00	-2.386788222068620957e-01	4.675547696393302921e+00
-1.399999999999877787e+00	-4.060063532951615484e-01	4.647263274829737334e+00
-1.349999999999877076e+00	-6.487963051255004610e-01	4.579415498710063481e+00
-1.299999999999876366e+00	-9.739586094989142184e-01	4.436351774178942442e+00
-1.249999999999875655e+00	-1.373501785705132594e+00	4.169957972386914236e+00
-1.199999999999874944e+00	-1.819594220922122085e+00	3.729162413916777830e+00
-1.149999999999874234e+00	-2.264521548709691690e+00	3.076487913052980083e+00
-1.099999999999873523e+00	-2.647493721728637617e+00	2.205987942868527618e+00
-1.049999999999872813e+00	-2.907702275260597879e+00	1.154518365511411071e+00
-9.999999999998721023e-01	-2.999999994490901933e+00	2.019900982474074247e-04
-9.499999999998713918e-01	-2.907690702879347278e+00	1.154518364809494324e+00
-8.999999999998706812e-01	-2.647453925942562680e+00	2.205987936174726993e+00
-8.499999999998699707e-01	-2.264402000643642499e+00	3.076487864306082898e+00
-7.999999999998692601e-01	-1.819258769772195805e+00	3.729162086444917978e+00
-7.499999999998685496e-01	-1.372617952810218700e+00	4.169955919738455918e+00
-6.999999999998678391e-01	-9.717710945959495694e-01	4.436339922519048073e+00
-6.499999999998671285e-01	-6.437101791679579188e-01	4.579353381426988001e+00
-5.999999999998664180e-01	-3.948972326008708400e-01	4.646971183084886547e+00
-5.499999999998657074e-01	-2.158843865298999409e-01	4.674325182914262911e+00
-4.999999999998649969e-01	-8.787353961094532262e-02	4.681352404498365871e+00
-4.499999999998642863e-01	1.117777057334713720e-02	4.674325182914181198e+00
-3.999999999998635758e-01	1.020097650798360983e-01	4.646971183084654733e+00
-3.499999999998628653e-01	2.010093576525975312e-01	4.579353381426456870e+00
-2.999999999998621547e-01	3.180936148738491842e-01	4.436339922517989365e+00
-2.499999999998614442e-01	4.551869972863715197e-01	4.169955919736589856e+00
-1.999999999998607336e-01	6.055310504638410363e-01	3.729162086441987434e+00
-1.499999999998600231e-01	7.544892005940435631e-01	3.076487864301955977e+00
-9.999999999985931254e-02	8.823865712149157048e-01	2.205987936169481411e+00
-4.999999999985860200e-02	9.692062473359506214e-01	1.154518364803459818e+00
1.421085471520200372e-13	9.999999981636158441e-01	2.019900894531304048e-04
5.000000000014281909e-02	9.692409641315663515e-01	1.154518365517447132e+00
1.000000000001435296e-01	8.825059573810020153e-01	2.205987942873770535e+00
1.500000000001442402e-01	7.548478412207872967e-01	3.076487913057109669e+00
2.000000000001449507e-01	6.065373939050067165e-01	3.729162413919704377e+00
2.500000000001456613e-01	4.578384696140837540e-01	4.169957972388780298e+00
3.000000000001463718e-01	3.246560943602728178e-01	4.436351774180000263e+00
3.500000000001470823e-01	2.162675838881414070e-01	4.579415498710593724e+00
4.000000000001477929e-01	1.353367959640827678e-01	4.647263274829971813e+00
4.500000000001485034e-01	7.956039803379458264e-02	4.675547696393393515e+00
5.000000000001492140e-01	4.393742475577864376e-02	4.685886256566686114e+00
5.500000000001499245e-01	2.279443568748300633e-02	4.689197090911563670e+00
6.000000000001506351e-01	1.110912076185880011e-02	4.690126329291680385e+00
6.500000000001513456e-01	5.086126339194268001e-03	4.690355093401366915e+00
7.000000000001520561e-01	2.187516908559095606e-03	4.690404537757650871e+00
7.500000000001527667e-01	8.838427738431005190e-04	4.690413927909063752e+00
8.000000000001534772e-01	3.354968374810941996e-04	4.690415495947683588e+00
8.500000000001541878e-01	1.197465316761833602e-04	4.690415726312602729e+00
9.000000000001548983e-01	4.060565692373210877e-05	4.690415756101304900e+00
9.500000000001556089e-01	1.467693909324947266e-05	4.690415759490813130e+00
1.000000000000156319e+00	1.117994560798331149e-05	4.690415759800929507e+00
1.050000000000157030e+00	2.624888815802780892e-05	4.690415759490813130e+00
