X	y	y_2std
-3.449999999999906919e+00	-1.652968751436793449e+00	4.898664882484066396e+00
-3.399999999999906208e+00	-1.661087485834075839e+00	4.875999258691284588e+00
-3.349999999999905498e+00	-1.668466521597373298e+00	4.853070582558809853e+00
-3.299999999999904787e+00	-1.675085133508482427e+00	4.829893355039540204e+00
-3.249999999999904077e+00	-1.680922970919914716e+00	4.806482827718617123e+00
-3.199999999999903366e+00	-1.685960090793304778e+00	4.782854992397608918e+00
-3.149999999999902656e+00	-1.690176990738374352e+00	4.759026568135070967e+00
-3.099999999999901945e+00	-1.693554641994400534e+00	4.735014985647228336e+00
-3.049999999999901235e+00	-1.696074522295259568e+00	4.710838368975998058e+00
-2.999999999999900524e+00	-1.697718648558274035e+00	4.686515514335973798e+00
-2.949999999999899813e+00	-1.698469609336444641e+00	4.662065866057406360e+00
-2.899999999999899103e+00	-1.698310596973021891e+00	4.637509489548778063e+00
-2.849999999999898392e+00	-1.697225439397022972e+00	4.612867041210374275e+00
-2.799999999999897682e+00	-1.695198631497909725e+00	4.588159735239416115e+00
-2.749999999999896971e+00	-1.692215366017524980e+00	4.563409307277942695e+00
-2.699999999999896261e+00	-1.688261563897318851e+00	4.538637974866865044e+00
-2.649999999999895550e+00	-1.683323904018996675e+00	4.513868394683446361e+00
-2.599999999999894840e+00	-1.677389852276978788e+00	4.489123616555174223e+00
-2.549999999999894129e+00	-1.670447689921395362e+00	4.464427034260412874e+00
-2.499999999999893419e+00	-1.662486541110914429e+00	4.439802333145644653e+00
-2.449999999999892708e+00	-1.653496399615306478e+00	4.415273434610386794e+00
-2.399999999999891998e+00	-1.643468154608504372e+00	4.390864437534129472e+00
-2.349999999999891287e+00	-1.632393615493818340e+00	4.366599556744720445e+00
-2.299999999999890576e+00	-1.620265535704093596e+00	4.342503058654641812e+00
-2.249999999999889866e+00	-1.607077635420789852e+00	4.318599194220227311e+00
-2.199999999999889155e+00	-1.592824623157380159e+00	4.294912129409131474e+00
-2.149999999999888445e+00	-1.577502216153938264e+00	4.271465873392857659e+00
-2.099999999999887734e+00	-1.561107159531439859e+00	4.248284204713812962e+00
-2.049999999999887024e+00	-1.543637244156098376e+00	4.225390595709590080e+00
-1.999999999999886313e+00	-1.525091323165964852e+00	4.202808135510907483e+00
-1.949999999999885603e+00	-1.505469327114057121e+00	4.180559451963074657e+00
-1.899999999999884892e+00	-1.484772277684450303e+00	4.158666632853763367e+00
-1.849999999999884182e+00	-1.463002299940092010e+00	4.137151146861498319e+00
-1.799999999999883471e+00	-1.440162633063440278e+00	4.116033764669134953e+00
-1.749999999999882760e+00	-1.416257639553613279e+00	4.095334480713940017e+00
-1.699999999999882050e+00	-1.391292812846349314e+00	4.075072436070137805e+00
-1.649999999999881339e+00	-1.365274783325767460e+00	4.055265842980183777e+00
-1.599999999999880629e+00	-1.338211322699838668e+00	4.035931911566938091e+00
-1.549999999999879918e+00	-1.310111346714298852e+00	4.017086779269685159e+00
-1.499999999999879208e+00	-1.280984916182808853e+00	3.998745443551972478e+00
-1.449999999999878497e+00	-1.250843236314250539e+00	3.980921698427963840e+00
-1.399999999999877787e+00	-1.219698654321172304e+00	3.963628075346044000e+00
-1.349999999999877076e+00	-1.187564655296636573e+00	3.946875788953323028e+00
